"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Gene"
"8161",2,0,1,0,0,0,0,0,0,0,"Pard6g"
"8162",4,1,2,2,3,0,0,0,1,0,"Parg"
"8163",0,0,1,0,0,0,0,1,0,0,"Park2"
"8164",17,15,8,4,12,7,17,15,15,13,"Park7"
"8165",1,4,1,0,3,2,6,2,3,7,"Parl"
"8166",1,0,2,0,2,0,1,4,0,1,"Parm1"
"8167",4,0,5,1,0,1,3,0,1,0,"Parn"
"8168",8,6,7,6,5,1,3,5,1,1,"Parp1"
"8169",0,1,0,0,0,0,0,1,0,0,"Parp10"
"8170",0,1,0,0,0,2,2,2,4,0,"Parp11"
"8171",0,1,1,2,1,0,4,0,1,0,"Parp12"
"8172",0,0,0,0,0,0,0,0,1,0,"Parp16"
"8173",1,1,0,1,0,1,1,1,0,0,"Parp2"
"8174",0,0,0,0,0,0,0,0,0,0,"Parp3"
"8175",0,0,0,0,0,0,0,0,3,0,"Parp4"
"8176",2,5,12,6,6,3,5,7,2,3,"Parp6"
"8177",2,2,0,5,5,1,1,1,1,1,"Parp8"
"8178",1,0,0,0,0,0,0,0,0,0,"Parp9"
"8179",1,1,3,2,0,7,1,0,0,2,"Parva"
"8180",35,4,26,11,1,8,5,13,2,4,"Parvb"
"8181",6,3,0,3,3,28,1,11,2,7,"Parvg"
"8182",1,2,0,6,2,1,1,0,2,1,"Patl1"
"8183",0,0,5,2,0,2,5,1,4,3,"Patz1"
"8184",0,0,0,1,0,1,2,0,1,1,"Pawr"
"8185",1,1,1,2,4,0,0,0,0,0,"Pax6"
"8186",1,0,3,0,1,0,2,2,1,0,"Paxip1"
"8187",1,0,0,2,1,0,1,0,1,2,"Pbk"
"8188",3,1,1,1,2,2,1,0,3,0,"Pbrm1"
"8189",1,2,1,1,6,5,2,1,2,8,"Pbx1"
"8190",0,2,0,1,1,1,4,3,3,1,"Pbx2"
"8191",0,2,3,3,0,2,1,0,0,0,"Pbx3"
"8192",1,0,0,1,2,1,0,1,0,4,"Pbx4"
"8193",1,2,2,4,8,7,6,1,2,3,"Pbxip1"
"8194",1,0,3,6,0,0,1,1,1,3,"Pcbd1"
"8195",0,0,2,2,2,1,0,4,1,0,"Pcbd2"
"8196",19,27,26,14,7,36,26,19,14,31,"Pcbp1"
"8197",16,32,12,25,14,18,21,29,11,7,"Pcbp2"
"8198",0,7,3,0,3,0,9,3,0,8,"Pcbp3"
"8199",22,8,9,15,13,12,20,31,17,10,"Pcbp4"
"8200",1,6,4,2,3,4,5,2,1,3,"Pcca"
"8201",2,4,5,6,4,5,9,6,11,11,"Pccb"
"8202",1,1,3,2,0,1,1,1,0,3,"Pcdh1"
"8203",3,9,5,5,7,3,10,2,16,8,"Pcdh10"
"8204",0,2,4,0,0,3,0,0,1,2,"Pcdh11x"
"8205",3,0,1,0,0,0,1,0,0,1,"Pcdh12"
"8206",3,3,1,2,1,3,3,0,2,4,"Pcdh15"
"8207",2,0,5,4,3,0,4,1,3,1,"Pcdh17"
"8208",1,0,0,1,0,0,0,0,0,0,"Pcdh18"
"8209",0,0,1,0,0,1,0,0,0,0,"Pcdh19"
"8210",0,0,0,1,0,0,3,1,0,4,"Pcdh20"
"8211",2,4,4,0,3,1,0,1,2,0,"Pcdh7"
"8212",0,0,1,0,1,1,2,1,3,2,"Pcdh8"
"8213",8,2,1,0,2,4,9,0,0,1,"Pcdh9"
"8214",0,1,0,5,2,0,0,0,0,0,"Pcdha10"
"8215",1,0,0,3,0,2,1,0,0,1,"Pcdha11"
"8216",0,1,0,1,0,0,0,0,0,2,"Pcdha12"
"8217",0,0,0,0,2,1,0,0,0,0,"Pcdha2"
"8218",0,0,0,1,0,0,0,0,0,0,"Pcdha3"
"8219",0,0,0,0,2,1,0,0,0,1,"Pcdha4"
"8220",0,1,0,0,0,0,0,0,0,3,"Pcdha5"
"8221",0,0,0,1,2,2,0,0,0,0,"Pcdha6"
"8222",0,1,0,0,0,1,0,0,0,1,"Pcdha7"
"8223",0,0,0,0,0,0,0,2,2,2,"Pcdha9"
"8224",1,0,0,0,1,1,0,1,0,7,"Pcdhac2"
"8225",0,0,0,0,0,0,0,0,0,2,"Pcdhb10"
"8226",1,0,0,0,0,1,0,0,0,0,"Pcdhb14"
"8227",0,0,0,0,0,0,0,0,1,2,"Pcdhb16"
"8228",1,0,1,0,1,2,2,0,2,1,"Pcdhb17"
"8229",0,0,0,0,1,0,0,0,0,0,"Pcdhb18"
"8230",0,0,0,0,0,2,0,0,0,0,"Pcdhb19"
"8231",0,1,1,0,0,0,0,1,0,0,"Pcdhb2"
"8232",1,0,4,4,0,1,0,0,0,0,"Pcdhb20"
"8233",0,0,0,1,0,0,0,1,0,1,"Pcdhb22"
"8234",0,2,2,0,0,0,0,0,0,0,"Pcdhb3"
"8235",1,0,0,0,0,0,0,0,0,0,"Pcdhb5"
"8236",0,0,0,0,0,0,0,0,1,0,"Pcdhb7"
"8237",1,2,0,1,1,0,0,0,0,0,"Pcdhb9"
"8238",0,0,0,0,1,0,0,0,1,0,"Pcdhga1"
"8239",1,0,2,0,4,0,3,0,1,1,"Pcdhga10"
"8240",2,0,3,5,5,0,4,2,6,1,"Pcdhga11"
"8241",0,0,3,0,1,0,1,0,0,1,"Pcdhga12"
"8242",0,2,0,0,1,0,0,0,0,0,"Pcdhga2"
"8243",2,0,1,0,2,5,3,1,0,0,"Pcdhga3"
"8244",0,0,0,2,0,0,0,1,2,2,"Pcdhga4"
"8245",0,0,3,1,1,0,0,0,0,2,"Pcdhga6"
"8246",1,1,2,0,1,0,4,1,0,0,"Pcdhga7"
"8247",0,0,2,0,1,3,0,1,3,0,"Pcdhga8"
"8248",1,0,1,0,0,2,3,1,0,0,"Pcdhga9"
"8249",3,0,1,0,0,0,1,0,0,0,"Pcdhgb1"
"8250",0,2,1,0,1,1,0,0,0,2,"Pcdhgb2"
"8251",1,2,2,1,0,0,0,0,1,0,"Pcdhgb4"
"8252",0,0,1,2,0,0,0,0,0,0,"Pcdhgb5"
"8253",0,0,0,2,0,0,1,1,0,3,"Pcdhgb6"
"8254",5,0,1,1,1,1,1,1,1,1,"Pcdhgb7"
"8255",1,0,0,0,0,0,0,0,0,0,"Pcdhgb8"
"8256",12,10,20,34,24,11,23,12,15,15,"Pcdhgc3"
"8257",2,0,0,0,0,4,0,0,2,4,"Pcdhgc4"
"8258",0,0,0,2,0,0,0,2,1,0,"Pcdhgc5"
"8259",5,3,3,1,0,2,0,2,0,1,"Pcf11"
"8260",0,0,0,0,2,0,0,0,1,0,"Pcgf1"
"8261",2,3,3,1,1,1,3,0,0,1,"Pcgf2"
"8262",3,1,2,4,0,0,2,1,0,3,"Pcgf3"
"8263",3,0,0,2,1,0,0,0,0,0,"Pcgf5"
"8264",2,4,5,1,0,0,4,3,0,1,"Pcgf6"
"8265",9,2,1,2,2,0,0,1,2,1,"Pcid2"
"8266",0,2,2,2,0,3,0,0,1,3,"Pcif1"
"8267",0,3,0,3,0,0,2,1,1,2,"Pck2"
"8268",0,0,0,2,1,1,2,0,0,0,"Pclo"
"8269",2,1,5,4,0,1,4,1,0,1,"Pcm1"
"8270",8,2,2,5,1,4,4,0,9,5,"Pcmt1"
"8271",1,5,8,4,1,2,3,8,0,4,"Pcmtd1"
"8272",0,2,0,0,8,2,1,3,4,1,"Pcmtd2"
"8273",3,5,4,2,8,2,7,5,6,9,"Pcna"
"8274",6,2,3,4,4,1,8,12,5,8,"Pcnp"
"8275",2,0,0,0,0,0,0,0,1,0,"Pcnt"
"8276",2,2,3,0,3,4,4,7,1,2,"Pcnx"
"8277",0,0,0,0,0,0,0,0,0,1,"Pcnxl2"
"8278",2,2,1,4,0,2,4,3,2,1,"Pcnxl3"
"8279",1,0,3,1,0,1,1,2,0,0,"Pcolce"
"8280",2,0,2,0,1,0,0,0,0,0,"Pcolce2"
"8281",14,9,12,20,17,18,17,8,4,7,"Pcp4"
"8282",4,3,0,0,0,0,3,2,1,0,"Pcp4l1"
"8283",0,0,0,0,3,0,0,0,0,1,"Pcsk1"
"8284",14,12,17,10,8,7,18,16,4,13,"Pcsk1n"
"8285",3,0,2,0,2,1,8,1,0,2,"Pcsk2"
"8286",0,0,1,0,0,0,0,0,0,1,"Pcsk5"
"8287",1,0,2,1,3,0,0,1,3,0,"Pcsk6"
"8288",0,3,0,1,0,2,2,2,1,3,"Pcsk7"
"8289",0,0,0,0,0,0,0,0,0,0,"Pcsk9"
"8290",0,0,0,0,0,0,0,0,0,0,"Pctp"
"8291",1,3,1,3,1,4,11,3,2,3,"Pcx"
"8292",7,9,0,4,4,7,15,3,17,4,"Pcyox1"
"8293",1,4,3,0,0,0,2,1,2,1,"Pcyox1l"
"8294",3,7,3,2,5,4,6,3,2,3,"Pcyt1a"
"8295",2,3,3,0,0,4,1,1,0,1,"Pcyt1b"
"8296",4,24,7,17,16,10,5,7,7,20,"Pcyt2"
"8297",5,8,3,3,3,10,1,5,4,6,"Pdap1"
"8298",2,1,2,1,0,1,0,0,2,1,"Pdcd10"
"8299",2,0,0,2,2,1,0,0,2,4,"Pdcd11"
"8300",0,0,0,0,0,0,1,0,0,0,"Pdcd1lg2"
"8301",3,1,0,1,1,0,2,0,0,2,"Pdcd2"
"8302",1,0,2,2,2,1,6,2,0,2,"Pdcd2l"
"8303",1,4,4,13,0,4,8,3,2,6,"Pdcd4"
"8304",0,0,0,0,1,2,0,0,0,0,"Pdcd5"
"8305",5,10,1,3,1,13,12,4,11,10,"Pdcd6"
"8306",4,3,6,7,6,3,8,5,1,5,"Pdcd6ip"
"8307",2,1,2,1,1,0,0,3,2,0,"Pdcd7"
"8308",5,1,0,3,3,1,1,0,0,2,"Pdcl"
"8309",1,2,3,1,0,2,5,0,1,1,"Pdcl3"
"8310",3,3,10,0,0,2,3,2,0,0,"Pddc1"
"8311",1,0,0,1,0,0,1,1,0,2,"Pde10a"
"8312",0,0,2,1,0,1,0,0,0,1,"Pde12"
"8313",0,3,0,1,0,0,1,0,0,0,"Pde1a"
"8314",2,2,12,2,5,1,2,3,1,7,"Pde1b"
"8315",0,0,0,1,0,0,0,0,0,0,"Pde1c"
"8316",5,8,9,3,2,6,2,7,4,15,"Pde2a"
"8317",2,0,0,1,0,0,0,2,0,1,"Pde3a"
"8318",0,0,1,0,1,3,4,0,1,0,"Pde3b"
"8319",1,0,0,1,0,1,0,0,1,1,"Pde4a"
"8320",16,3,14,3,3,8,8,8,16,16,"Pde4b"
"8321",1,3,0,1,4,1,3,8,0,1,"Pde4d"
"8322",5,5,3,4,4,5,2,0,4,4,"Pde4dip"
"8323",0,0,0,1,3,1,0,0,0,0,"Pde5a"
"8324",4,5,2,4,11,6,8,5,5,2,"Pde6d"
"8325",1,0,1,0,1,0,0,0,1,4,"Pde7a"
"8326",2,0,0,0,0,2,3,1,2,0,"Pde7b"
"8327",1,1,3,3,5,3,0,2,0,2,"Pde8a"
"8328",1,2,0,0,0,0,0,1,2,2,"Pde8b"
"8329",6,2,4,4,1,0,3,0,2,2,"Pde9a"
"8330",3,1,2,0,3,1,2,1,1,0,"Pdf"
"8331",4,1,4,5,3,7,2,2,8,2,"Pdgfa"
"8332",4,4,0,2,8,17,8,9,6,3,"Pdgfb"
"8333",1,1,0,0,0,0,1,2,0,0,"Pdgfc"
"8334",0,0,0,1,0,0,1,0,1,0,"Pdgfd"
"8335",18,24,30,7,33,3,50,10,31,33,"Pdgfra"
"8336",2,1,4,0,0,2,2,5,2,4,"Pdgfrb"
"8337",0,0,0,0,0,0,1,1,0,2,"Pdgfrl"
"8338",15,8,18,7,13,17,10,4,2,4,"Pdha1"
"8339",12,7,5,12,2,3,3,5,6,4,"Pdhb"
"8340",3,1,5,5,2,2,5,2,1,13,"Pdhx"
"8341",23,27,31,16,19,28,21,48,20,36,"Pdia3"
"8342",10,9,7,5,4,3,9,4,8,9,"Pdia4"
"8343",4,0,3,2,0,7,5,0,0,1,"Pdia5"
"8344",22,27,8,14,17,19,18,11,10,11,"Pdia6"
"8345",0,0,0,0,0,0,0,0,0,0,"Pdik1l"
"8346",3,0,4,0,1,2,0,0,0,0,"Pdk1"
"8347",3,4,4,5,4,7,4,0,7,0,"Pdk2"
"8348",1,3,5,2,4,1,0,2,1,0,"Pdk3"
"8349",4,2,3,0,1,4,2,0,6,7,"Pdk4"
"8350",3,4,4,1,7,2,2,2,1,4,"Pdlim2"
"8351",0,3,4,3,5,4,2,8,2,1,"Pdlim4"
"8352",4,0,8,2,2,1,15,1,6,4,"Pdlim5"
"8353",2,3,1,0,2,1,0,5,1,1,"Pdlim7"
"8354",0,0,1,0,2,0,0,0,1,1,"Pdp1"
"8355",0,0,1,0,0,0,1,0,0,0,"Pdp2"
"8356",3,0,0,2,3,4,0,4,0,2,"Pdpk1"
"8357",4,3,4,2,0,1,3,1,2,3,"Pdpn"
"8358",0,1,1,0,0,0,2,1,1,2,"Pdpr"
"8359",9,5,7,4,4,4,5,6,7,15,"Pdrg1"
"8360",4,2,2,1,2,0,2,1,6,5,"Pds5a"
"8361",3,0,2,1,0,5,2,2,0,1,"Pds5b"
"8362",0,0,2,0,0,0,2,2,0,0,"Pdss1"
"8363",1,0,0,0,1,0,0,0,1,0,"Pdss2"
"8364",7,3,7,3,3,2,0,7,4,6,"Pdxdc1"
"8365",5,2,4,1,8,6,4,9,3,5,"Pdxk"
"8366",2,4,8,1,3,1,9,4,2,4,"Pdxp"
"8367",1,0,0,0,0,0,0,0,0,0,"Pdyn"
"8368",5,2,0,5,4,7,8,2,3,2,"Pdzd11"
"8369",0,2,1,1,0,1,2,0,1,5,"Pdzd2"
"8370",4,1,4,4,2,4,4,2,3,2,"Pdzd4"
"8371",3,0,3,1,3,1,4,1,2,0,"Pdzd8"
"8372",0,0,1,0,0,0,0,1,0,0,"Pdzk1"
"8373",2,0,1,4,0,0,0,2,2,0,"Pdzrn3"
"8374",0,2,0,0,1,2,0,2,1,1,"Pdzrn4"
"8375",42,56,61,46,43,53,48,46,69,55,"Pea15a"
"8376",0,0,1,0,0,0,0,0,0,0,"Pear1"
"8377",45,26,41,15,35,10,12,38,33,38,"Pebp1"
"8378",8,3,11,4,0,11,11,21,7,4,"Pecam1"
"8379",0,0,0,0,0,1,2,0,1,1,"Pecr"
"8380",5,3,5,4,3,1,9,1,3,4,"Pef1"
"8381",1,2,2,0,0,0,2,4,1,0,"Peg10"
"8382",4,2,5,1,3,2,7,1,5,6,"Peg13"
"8383",1,1,1,2,1,0,3,5,1,6,"Peg3"
"8384",3,4,9,3,3,5,3,2,0,4,"Peli1"
"8385",0,1,1,1,0,1,2,1,1,0,"Peli2"
"8386",0,0,0,0,0,0,0,0,0,0,"Peli3"
"8387",5,1,7,1,1,3,2,0,0,3,"Pelo"
"8388",1,1,0,0,3,1,3,3,2,4,"Pelp1"
"8389",0,0,3,1,1,1,2,0,1,0,"Pemt"
"8390",3,0,0,0,0,4,0,0,0,3,"Penk"
"8391",0,2,2,1,0,0,0,3,1,1,"Peo1"
"8392",0,0,7,1,5,4,1,9,3,9,"Pepd"
"8393",6,8,3,11,4,2,19,11,11,6,"Per1"
"8394",2,0,1,1,0,1,5,3,1,2,"Per2"
"8395",0,3,1,1,0,1,1,0,0,0,"Per3"
"8396",0,0,0,0,0,4,0,0,0,0,"Perp"
"8397",0,3,3,0,1,1,2,2,3,0,"Pes1"
"8398",0,0,0,1,1,1,0,0,1,0,"Pet112l"
"8399",1,0,0,0,0,1,0,3,0,0,"Pex1"
"8400",3,0,0,0,3,2,1,1,0,0,"Pex10"
"8401",0,0,1,1,0,0,0,0,1,1,"Pex11a"
"8402",0,3,2,1,2,4,2,2,0,2,"Pex11b"
"8403",1,0,1,0,0,1,0,2,0,0,"Pex12"
"8404",0,3,4,0,1,1,0,2,5,3,"Pex13"
"8405",3,0,3,2,0,1,6,4,3,3,"Pex14"
"8406",2,2,5,0,0,1,2,2,2,1,"Pex16"
"8407",6,3,10,4,11,15,8,14,3,4,"Pex19"
"8408",0,1,1,1,0,0,0,0,0,0,"Pex26"
"8409",0,1,0,1,5,5,1,3,2,2,"Pex3"
"8410",4,3,2,8,1,1,0,3,1,5,"Pex5"
"8411",2,0,2,6,3,1,1,2,1,1,"Pex5l"
"8412",8,2,5,2,4,1,1,0,1,2,"Pex6"
"8413",2,1,2,1,6,0,2,1,2,4,"Pex7"
"8414",3,1,0,0,7,9,1,2,3,2,"Pf4"
"8415",1,2,2,0,0,0,0,0,0,0,"Pfas"
"8416",5,4,6,9,6,6,4,2,5,8,"Pfdn1"
"8417",3,20,9,9,21,4,10,8,4,7,"Pfdn2"
"8418",4,3,2,5,4,1,3,2,4,2,"Pfdn4"
"8419",3,4,2,1,5,6,6,7,3,10,"Pfdn5"
"8420",2,3,3,7,1,4,2,0,2,5,"Pfkfb2"
"8421",3,9,2,5,4,4,3,4,3,0,"Pfkfb3"
"8422",5,4,1,0,0,0,1,3,0,0,"Pfkfb4"
"8423",3,2,2,6,9,4,4,3,3,5,"Pfkl"
"8424",5,9,9,7,17,7,7,6,5,7,"Pfkm"
"8425",8,2,6,15,9,3,10,3,1,6,"Pfkp"
"8426",50,38,29,38,34,32,39,29,59,38,"Pfn1"
"8427",75,22,20,20,4,19,17,23,15,23,"Pfn2"
"8428",0,0,0,0,0,0,2,2,0,0,"Pfn4"
"8429",19,17,31,6,20,6,19,14,16,26,"Pgam1"
"8430",0,0,0,0,1,0,2,0,0,0,"Pgam2"
"8431",0,0,2,5,6,1,2,2,2,3,"Pgam5"
"8432",0,3,4,1,0,0,0,0,0,1,"Pgap1"
"8433",3,1,2,6,6,0,2,2,3,1,"Pgap2"
"8434",0,1,4,4,0,0,1,0,0,2,"Pgap3"
"8435",1,7,1,0,0,0,1,0,0,0,"Pgbd5"
"8436",4,6,13,3,2,5,5,3,4,2,"Pgcp"
"8437",15,6,2,9,2,2,3,11,11,3,"Pgd"
"8438",0,0,0,0,0,1,0,1,2,0,"Pgf"
"8439",1,0,1,0,1,0,7,0,0,2,"Pggt1b"
"8440",9,5,7,8,2,6,5,1,2,8,"Pgk1"
"8441",8,6,11,9,6,4,4,11,8,7,"Pgls"
"8442",12,1,12,13,3,27,23,14,3,4,"Pglyrp1"
"8443",2,1,7,2,1,3,0,3,0,2,"Pgm1"
"8444",3,2,3,6,1,7,2,3,2,7,"Pgm2"
"8445",9,4,2,1,2,6,0,2,1,2,"Pgm2l1"
"8446",0,0,0,1,0,0,1,1,1,1,"Pgm3"
"8447",0,1,0,1,0,0,0,0,1,0,"Pgm5"
"8448",6,2,4,3,4,6,1,1,9,3,"Pgp"
"8449",5,0,6,3,6,0,3,1,1,0,"Pgpep1"
"8450",20,13,6,18,11,22,15,19,7,10,"Pgrmc1"
"8451",7,3,2,3,2,3,8,3,2,3,"Pgrmc2"
"8452",2,5,10,1,1,2,2,4,2,7,"Pgs1"
"8453",3,5,2,1,9,3,5,5,1,5,"Phactr1"
"8454",0,0,2,0,0,1,2,0,0,2,"Phactr2"
"8455",5,4,5,2,8,2,5,3,8,1,"Phactr3"
"8456",2,1,2,2,2,2,3,1,2,1,"Phactr4"
"8457",1,1,7,5,4,0,4,2,1,1,"Phax"
"8458",2,1,2,0,0,1,1,0,0,1,"Phb"
"8459",7,2,2,8,5,7,18,6,16,8,"Phb2"
"8460",2,6,9,6,3,6,2,0,2,3,"Phc1"
"8461",3,3,13,11,4,4,5,14,1,8,"Phc2"
"8462",0,1,0,7,1,2,3,3,2,0,"Phc3"
"8463",0,2,6,1,3,1,3,0,0,2,"Phf1"
"8464",3,2,2,5,4,2,4,1,2,2,"Phf10"
"8465",2,5,0,2,2,3,2,2,2,0,"Phf12"
"8466",1,0,0,0,1,2,1,1,2,0,"Phf13"
"8467",0,2,2,4,1,3,5,5,3,2,"Phf14"
"8468",0,2,1,0,0,0,0,0,0,0,"Phf15"
"8469",0,0,0,0,0,0,0,1,0,0,"Phf16"
"8470",2,1,0,2,1,0,0,0,0,0,"Phf17"
"8471",0,1,0,0,0,0,0,0,0,0,"Phf19"
"8472",1,2,0,4,0,0,4,2,4,1,"Phf2"
"8473",0,3,0,1,3,0,1,1,0,4,"Phf20"
"8474",4,1,2,4,6,3,2,1,1,3,"Phf20l1"
"8475",6,0,1,2,0,0,1,4,2,3,"Phf21a"
"8476",1,0,0,6,0,1,0,1,2,0,"Phf21b"
"8477",9,4,3,4,1,4,2,3,10,1,"Phf23"
"8478",3,6,2,0,1,1,0,0,0,1,"Phf3"
"8479",0,5,6,4,1,1,2,1,3,2,"Phf5a"
"8480",1,2,0,3,4,1,0,4,0,1,"Phf6"
"8481",0,2,0,0,0,1,0,0,1,0,"Phf7"
"8482",0,0,0,0,0,0,0,0,0,0,"Phf8"
"8483",1,3,7,5,5,3,3,3,6,5,"Phgdh"
"8484",3,1,1,0,1,1,1,1,1,1,"Phip"
"8485",1,2,1,5,4,0,4,3,0,3,"Phka1"
"8486",3,1,0,0,0,0,1,2,2,1,"Phka2"
"8487",2,2,2,3,0,0,1,2,4,0,"Phkb"
"8488",0,0,5,0,1,0,1,1,0,1,"Phkg1"
"8489",9,2,4,4,6,7,2,8,12,2,"Phkg2"
"8490",15,2,2,5,9,2,13,2,3,6,"Phlda1"
"8491",5,4,3,4,5,2,0,5,3,2,"Phlda3"
"8492",4,8,20,17,29,6,3,8,7,6,"Phldb1"
"8493",1,0,0,5,0,1,1,0,1,0,"Phldb2"
"8494",3,3,5,0,3,1,3,3,6,1,"Phlpp1"
"8495",2,0,2,2,1,0,0,0,0,0,"Phlpp2"
"8496",0,0,1,1,2,0,0,0,0,0,"Phospho1"
"8497",1,1,1,4,1,2,0,0,1,1,"Phospho2"
"8498",12,7,11,3,7,23,8,15,13,4,"Phpt1"
"8499",2,2,1,0,2,0,3,2,3,0,"Phrf1"
"8500",0,1,2,1,0,1,2,0,1,1,"Phtf1"
"8501",2,0,0,1,0,0,1,1,0,1,"Phtf2"
"8502",0,2,3,0,0,1,0,5,1,3,"Phyh"
"8503",1,4,2,0,5,3,5,4,5,2,"Phyhd1"
"8504",1,0,0,0,2,2,2,1,0,0,"Phyhip"
"8505",12,15,6,9,15,9,12,21,8,13,"Phyhipl"
"8506",2,1,5,2,2,1,5,2,0,2,"Pi4k2a"
"8507",0,0,1,1,1,0,0,0,0,0,"Pi4k2b"
"8508",5,2,5,0,0,1,5,3,3,7,"Pi4ka"
"8509",1,1,3,1,0,1,9,3,2,1,"Pi4kb"
"8510",0,1,2,1,1,1,3,2,3,3,"Pias1"
"8511",2,6,2,0,6,2,8,1,0,7,"Pias2"
"8512",0,1,0,0,4,3,4,1,4,2,"Pias3"
"8513",0,0,0,1,1,0,1,0,0,1,"Pias4"
"8514",1,0,0,1,0,2,0,1,0,1,"Pibf1"
"8515",15,14,14,15,20,21,32,17,19,12,"Picalm"
"8516",5,2,7,0,3,0,3,1,1,0,"Pick1"
"8517",4,4,6,8,1,1,10,9,7,4,"Pid1"
"8518",0,1,0,3,1,1,3,0,0,0,"Piga"
"8519",0,2,2,1,1,0,0,0,2,0,"Pigb"
"8520",1,1,1,1,1,0,1,0,2,0,"Pigc"
"8521",2,3,2,2,2,1,2,1,2,7,"Pigf"
"8522",0,1,1,0,4,0,0,1,1,0,"Pigg"
"8523",0,0,2,1,1,0,2,2,1,1,"Pigh"
"8524",0,0,3,0,4,1,4,1,1,2,"Pigk"
"8525",0,0,0,1,1,0,0,0,0,1,"Pigl"
"8526",2,2,2,6,0,0,1,1,1,0,"Pigm"
"8527",1,4,2,0,0,1,0,0,2,5,"Pign"
"8528",1,0,0,0,1,1,0,1,0,4,"Pigo"
"8529",5,0,3,15,2,1,2,1,4,3,"Pigp"
"8530",8,3,2,8,5,7,16,3,7,4,"Pigq"
"8531",5,2,3,4,4,3,5,4,3,11,"Pigs"
"8532",22,11,7,4,17,8,5,7,5,5,"Pigt"
"8533",1,2,4,6,5,3,5,3,7,6,"Pigu"
"8534",0,1,0,3,6,1,2,1,2,0,"Pigv"
"8535",9,5,12,5,3,3,5,3,2,10,"Pigx"
"8536",0,0,0,0,0,1,3,0,2,0,"Pigy"
"8537",4,5,8,4,2,1,4,3,1,6,"Pigyl"
"8538",0,0,0,0,0,0,0,0,0,0,"Pigz"
"8539",2,1,3,0,4,1,2,0,2,5,"Pih1d1"
"8540",0,1,0,1,2,6,1,2,2,0,"Pik3ap1"
"8541",0,0,5,4,0,1,1,2,1,0,"Pik3c2a"
"8542",1,1,2,0,2,0,0,1,0,0,"Pik3c2b"
"8543",0,1,3,2,0,1,0,0,0,1,"Pik3c3"
"8544",1,3,6,0,0,0,2,0,1,0,"Pik3ca"
"8545",0,0,0,3,0,0,2,3,1,1,"Pik3cb"
"8546",2,0,1,1,1,0,0,0,0,2,"Pik3cd"
"8547",0,0,0,0,1,0,0,1,0,1,"Pik3cg"
"8548",7,6,3,2,1,6,4,5,2,6,"Pik3ip1"
"8549",8,4,6,8,6,4,5,4,2,5,"Pik3r1"
"8550",4,8,6,6,5,7,4,9,2,2,"Pik3r2"
"8551",12,6,1,3,4,5,4,4,2,0,"Pik3r3"
"8552",3,0,0,1,2,2,1,0,0,2,"Pik3r4"
"8553",0,1,0,1,0,0,0,1,0,0,"Pik3r5"
"8554",1,1,1,0,1,1,1,3,0,2,"Pik3r6"
"8555",0,1,0,4,0,0,2,1,0,1,"Pikfyve"
"8556",0,0,0,0,0,0,0,0,2,0,"Pilra"
"8557",5,2,8,3,2,15,1,4,1,2,"Pim1"
"8558",2,3,1,0,2,1,3,1,0,0,"Pim2"
"8559",8,8,20,10,7,15,12,6,10,3,"Pim3"
"8560",1,2,2,2,5,1,1,0,2,3,"Pin1"
"8561",15,16,16,10,20,5,17,19,14,13,"Pink1"
"8562",0,1,0,3,1,4,0,0,1,0,"Pinx1"
"8563",3,0,3,1,0,0,1,0,0,1,"Pion"
"8564",7,1,3,8,5,0,0,5,5,2,"Pip4k2a"
"8565",4,2,3,3,4,6,5,9,6,3,"Pip4k2b"
"8566",5,4,5,4,1,5,9,4,1,3,"Pip4k2c"
"8567",3,3,3,4,0,0,0,2,0,0,"Pip5k1a"
"8568",0,1,0,0,0,2,0,0,0,1,"Pip5k1b"
"8569",4,1,1,5,5,8,11,0,7,6,"Pip5k1c"
"8570",0,0,0,0,0,0,0,0,0,0,"Pip5kl1"
"8571",0,0,0,0,0,0,0,0,1,0,"Pipox"
"8572",1,0,0,0,0,0,1,1,1,0,"Pir"
"8573",4,11,3,8,4,9,4,3,3,10,"Pisd"
"8574",1,8,0,1,1,1,1,0,0,1,"Pisd-ps1"
"8575",3,0,0,0,1,0,0,0,0,0,"Pisd-ps2"
"8576",16,5,1,9,7,9,3,10,10,4,"Pitpna"
"8577",3,2,7,10,0,3,8,0,1,4,"Pitpnb"
"8578",1,2,2,5,3,2,5,0,1,4,"Pitpnc1"
"8579",0,0,1,2,2,0,0,6,2,8,"Pitpnm1"
"8580",1,4,2,3,1,1,1,2,3,0,"Pitpnm2"
"8581",0,0,1,0,1,0,1,0,0,0,"Pitpnm3"
"8582",1,2,3,6,3,0,1,1,0,1,"Pitrm1"
"8583",3,6,10,7,9,12,3,7,5,2,"Pja1"
"8584",2,8,4,5,1,5,7,0,2,11,"Pja2"
"8585",3,1,1,0,0,0,3,0,3,2,"Pkd1"
"8586",3,3,2,0,1,1,0,2,1,1,"Pkd2"
"8587",0,0,1,0,1,0,5,0,0,5,"Pkdcc"
"8588",15,15,6,3,9,12,13,15,4,10,"Pkia"
"8589",0,0,0,0,0,0,0,0,0,0,"Pkib"
"8590",6,1,2,2,2,4,0,7,5,2,"Pkig"
"8591",32,29,27,25,7,9,6,13,12,16,"Pkm2"
"8592",1,1,0,0,0,0,0,1,0,1,"Pkmyt1"
